(('168', '168', '168', '168', '168', '168', '168'), 381)
(('265', '168', '168', '168', '168', '168', '265'), 42)
(('168', '168', '265', '168', '168', '168', '265'), 42)
(('265', '168', '168', '168', '168', '265', '168'), 41)
(('265', '168', '168', '265', '168', '168', '168'), 40)
(('168', '168', '168', '168', '168', '168', '3'), 40)
(('168', '168', '168', '168', '3', '168', '168'), 40)
(('142', '78', '102', '195', '78', '78', '142'), 40)
(('3', '168', '168', '168', '168', '168', '168'), 39)
(('168', '265', '168', '168', '168', '265', '168'), 39)
(('168', '168', '168', '168', '168', '3', '168'), 39)
(('78', '102', '195', '78', '78', '142', '78'), 38)
(('168', '168', '265', '168', '265', '168', '168'), 38)
(('168', '265', '168', '265', '168', '168', '168'), 37)
(('78', '78', '142', '78', '102', '13', '78'), 37)
(('168', '265', '168', '168', '168', '168', '265'), 36)
(('168', '168', '168', '265', '265', '168', '168'), 36)
(('265', '168', '168', '168', '265', '168', '168'), 36)
(('102', '195', '78', '78', '142', '78', '146'), 36)
(('168', '168', '168', '168', '265', '265', '168'), 35)
(('168', '168', '265', '265', '168', '168', '168'), 35)
(('195', '78', '78', '142', '78', '146', '78'), 35)
(('33', '5', '3', '197', '192', '192', '192'), 34)
(('5', '197', '192', '6', '33', '5', '3'), 34)
(('168', '265', '168', '168', '265', '168', '168'), 34)
(('168', '168', '168', '265', '168', '168', '265'), 33)
(('265', '168', '265', '168', '168', '168', '168'), 33)
(('197', '192', '6', '33', '5', '3', '197'), 32)
(('5', '3', '197', '192', '192', '6', '33'), 31)
(('3', '197', '192', '192', '6', '33', '5'), 30)
(('197', '192', '192', '6', '33', '5', '3'), 29)
(('6', '5', '197', '192', '6', '33', '5'), 28)
(('192', '192', '6', '5', '197', '192', '6'), 28)
(('168', '168', '265', '168', '168', '265', '168'), 28)
(('168', '265', '3', '265', '168', '168', '168'), 27)
(('192', '6', '5', '197', '192', '6', '33'), 27)
(('195', '5', '197', '192', '3', '5', '3'), 26)
(('168', '168', '168', '265', '168', '265', '265'), 26)
(('309', '102', '27', '85', '195', '85', '195'), 26)
(('265', '168', '265', '265', '168', '168', '168'), 26)
(('192', '3', '5', '3', '197', '192', '192'), 25)
(('6', '91', '195', '5', '197', '192', '3'), 25)
(('197', '192', '192', '192', '6', '5', '197'), 25)
(('5', '197', '192', '3', '5', '3', '197'), 25)
(('3', '6', '91', '195', '5', '197', '192'), 25)
(('192', '192', '192', '6', '33', '5', '3'), 25)
(('197', '192', '3', '5', '3', '197', '192'), 25)
(('3', '197', '192', '192', '192', '6', '33'), 25)
(('3', '197', '192', '192', '192', '6', '5'), 25)
(('78', '78', '142', '78', '102', '6', '78'), 25)
(('197', '192', '192', '192', '6', '33', '5'), 25)
(('192', '192', '192', '6', '5', '197', '192'), 24)
(('78', '142', '78', '102', '6', '78', '78'), 24)
(('168', '168', '168', '168', '168', '265', '3'), 24)
(('265', '168', '168', '168', '265', '168', '265'), 23)
(('240', '240', '240', '13', '4', '78', '13'), 23)
(('142', '78', '102', '6', '78', '78', '142'), 23)
(('195', '5', '197', '192', '3', '3', '6'), 23)
(('168', '168', '168', '168', '265', '3', '265'), 22)
(('3', '168', '168', '168', '168', '168', '265'), 22)
(('195', '85', '195', '85', '195', '85', '85'), 22)
(('265', '265', '265', '168', '168', '168', '168'), 22)
(('102', '27', '85', '195', '85', '195', '85'), 22)
(('240', '240', '13', '4', '265', '265', '240'), 22)
(('168', '265', '168', '168', '3', '168', '168'), 21)
(('27', '85', '195', '85', '195', '85', '195'), 21)
(('85', '195', '85', '195', '85', '85', '195'), 21)
(('168', '168', '265', '43', '3', '265', '43'), 21)
(('3', '265', '168', '168', '168', '168', '168'), 21)
(('265', '168', '265', '168', '168', '265', '168'), 21)
(('168', '265', '168', '168', '168', '3', '168'), 21)
(('168', '168', '265', '265', '265', '265', '168'), 21)
(('78', '102', '6', '78', '78', '142', '78'), 21)
(('85', '195', '85', '195', '85', '195', '85'), 21)
(('168', '168', '3', '168', '168', '168', '265'), 20)
(('3', '168', '168', '168', '168', '168', '3'), 20)
(('168', '168', '168', '265', '168', '168', '3'), 20)
(('168', '168', '168', '168', '265', '265', '265'), 20)
(('85', '195', '85', '85', '195', '85', '195'), 20)
(('168', '265', '43', '3', '265', '43', '168'), 20)
(('102', '6', '78', '78', '142', '78', '102'), 20)
(('265', '265', '168', '168', '168', '168', '265'), 20)
(('3', '168', '3', '168', '168', '168', '168'), 20)
(('168', '168', '265', '168', '168', '3', '168'), 20)
(('3', '168', '168', '265', '168', '168', '168'), 20)
(('168', '265', '3', '168', '168', '168', '168'), 20)
(('265', '265', '265', '265', '168', '168', '168'), 20)
(('195', '85', '195', '85', '85', '195', '85'), 20)
(('265', '168', '168', '3', '168', '168', '168'), 19)
(('265', '265', '168', '168', '168', '265', '168'), 19)
(('168', '168', '168', '265', '3', '265', '168'), 19)
(('168', '265', '168', '265', '168', '265', '168'), 19)
(('3', '168', '168', '168', '265', '168', '168'), 19)
(('168', '168', '265', '168', '265', '265', '168'), 19)
(('168', '168', '168', '265', '265', '168', '265'), 18)
(('168', '265', '168', '3', '168', '168', '168'), 18)
(('168', '168', '265', '168', '3', '168', '168'), 18)
(('265', '168', '168', '168', '265', '265', '168'), 18)
(('168', '3', '168', '168', '168', '168', '265'), 18)
(('265', '168', '168', '168', '3', '168', '168'), 18)
(('168', '168', '265', '3', '168', '168', '168'), 18)
(('168', '168', '168', '265', '3', '168', '168'), 18)
(('140', '27', '174', '27', '221', '3', '3'), 18)
(('168', '168', '168', '168', '168', '3', '265'), 18)
(('5', '140', '197', '192', '140', '91', '6'), 18)
(('27', '174', '27', '221', '3', '3', '3'), 17)
(('265', '265', '168', '168', '265', '168', '168'), 17)
(('221', '27', '174', '6', '199', '201', '13'), 17)
(('221', '3', '3', '3', '3', '3', '3'), 17)
(('168', '3', '168', '3', '168', '168', '168'), 17)
(('3', '3', '3', '3', '3', '3', '221'), 17)
(('168', '265', '168', '168', '168', '168', '3'), 17)
(('3', '3', '3', '221', '27', '174', '6'), 17)
(('168', '168', '168', '3', '168', '168', '265'), 17)
(('3', '3', '221', '27', '174', '6', '199'), 17)
(('168', '265', '168', '265', '265', '168', '168'), 17)
(('265', '168', '168', '168', '168', '3', '168'), 17)
(('27', '174', '6', '199', '201', '13', '102'), 17)
(('265', '168', '265', '168', '168', '168', '265'), 17)
(('27', '221', '3', '3', '3', '3', '3'), 17)
(('174', '27', '221', '3', '3', '3', '3'), 17)
(('3', '3', '3', '3', '221', '27', '174'), 17)
(('168', '3', '168', '168', '168', '265', '168'), 17)
(('3', '3', '3', '3', '3', '221', '27'), 17)
(('196', '196', '102', '221', '221', '221', '221'), 17)
(('3', '221', '27', '174', '6', '199', '201'), 17)
(('168', '265', '265', '265', '265', '168', '168'), 17)
(('168', '168', '168', '168', '3', '168', '265'), 17)
(('196', '102', '221', '221', '221', '221', '102'), 16)
(('168', '168', '168', '3', '168', '3', '168'), 16)
(('3', '168', '168', '168', '168', '265', '168'), 16)
(('168', '168', '265', '3', '265', '168', '168'), 16)
(('265', '265', '168', '265', '168', '168', '168'), 16)
(('142', '142', '78', '102', '13', '78', '78'), 16)
(('168', '168', '265', '265', '168', '168', '265'), 16)
(('168', '265', '265', '265', '168', '168', '168'), 16)
(('3', '168', '265', '168', '168', '168', '168'), 16)
(('6', '125', '125', '125', '268', '5', '197'), 16)
(('168', '265', '168', '168', '265', '168', '265'), 16)
(('168', '168', '265', '265', '168', '265', '168'), 16)
(('168', '168', '265', '168', '168', '168', '3'), 16)
(('168', '265', '168', '168', '168', '265', '265'), 16)
(('240', '13', '4', '265', '265', '240', '240'), 16)
(('168', '168', '3', '168', '168', '3', '168'), 15)
(('168', '168', '168', '168', '3', '265', '168'), 15)
(('3', '3', '3', '3', '3', '195', '5'), 15)
(('3', '3', '3', '3', '3', '3', '195'), 15)
(('168', '168', '168', '265', '265', '265', '265'), 15)
(('265', '168', '3', '168', '168', '168', '168'), 15)
(('168', '265', '168', '168', '265', '265', '168'), 15)
(('10', '102', '102', '6', '27', '5', '102'), 15)
(('168', '168', '265', '168', '265', '168', '265'), 15)
(('13', '4', '265', '265', '240', '240', '13'), 15)
(('265', '265', '168', '265', '168', '168', '265'), 15)
(('102', '5', '13', '102', '13', '102', '5'), 15)
(('168', '168', '3', '168', '265', '168', '168'), 15)
(('168', '3', '168', '168', '265', '168', '168'), 15)
(('265', '3', '265', '168', '168', '168', '168'), 15)
(('265', '168', '265', '3', '265', '168', '168'), 15)
(('146', '78', '78', '142', '78', '102', '13'), 15)
(('168', '265', '265', '168', '265', '168', '168'), 15)
(('146', '78', '78', '142', '78', '102', '6'), 15)
(('265', '168', '168', '265', '265', '168', '168'), 15)
(('3', '3', '3', '3', '195', '5', '197'), 14)
(('13', '102', '5', '140', '197', '192', '140'), 14)
(('168', '168', '3', '168', '3', '168', '168'), 14)
(('13', '102', '13', '102', '5', '140', '197'), 14)
(('168', '168', '265', '168', '265', '3', '168'), 14)
(('168', '168', '3', '168', '168', '265', '168'), 14)
(('168', '265', '168', '265', '168', '168', '265'), 14)
(('3', '3', '3', '195', '5', '197', '192'), 14)
(('192', '6', '125', '125', '125', '268', '5'), 14)
(('192', '192', '6', '125', '3', '6', '91'), 14)
(('168', '265', '168', '265', '3', '168', '168'), 14)
(('5', '13', '102', '13', '102', '5', '140'), 14)
(('102', '102', '6', '27', '5', '102', '102'), 14)
(('195', '85', '85', '195', '85', '195', '196'), 14)
(('102', '13', '102', '5', '140', '197', '192'), 14)
(('168', '265', '265', '168', '168', '168', '265'), 14)
(('102', '5', '140', '197', '192', '140', '91'), 14)
(('140', '197', '192', '140', '91', '6', '196'), 14)
(('13', '240', '240', '13', '4', '78', '13'), 14)
(('3', '195', '5', '197', '192', '3', '5'), 14)
(('3', '3', '168', '168', '168', '168', '168'), 14)
(('168', '168', '168', '168', '168', '3', '3'), 14)
(('168', '168', '265', '168', '168', '265', '265'), 13)
(('197', '192', '192', '6', '125', '3', '6'), 13)
(('168', '168', '168', '265', '265', '265', '168'), 13)
(('192', '6', '125', '125', '125', '91', '5'), 13)
(('265', '168', '265', '168', '265', '168', '168'), 13)
(('6', '125', '195', '5', '197', '192', '3'), 13)
(('265', '265', '265', '168', '265', '168', '168'), 13)
(('168', '265', '3', '265', '265', '168', '168'), 13)
(('265', '3', '168', '265', '168', '168', '168'), 13)
(('4', '240', '240', '13', '4', '78', '13'), 13)
(('265', '3', '168', '168', '168', '168', '265'), 13)
(('3', '197', '192', '192', '6', '125', '3'), 13)
(('4', '265', '265', '240', '240', '13', '4'), 13)
(('168', '168', '168', '3', '265', '168', '168'), 13)
(('197', '192', '192', '6', '125', '125', '125'), 13)
(('265', '168', '265', '168', '168', '168', '3'), 13)
(('265', '10', '102', '102', '6', '27', '5'), 13)
(('102', '309', '102', '27', '85', '195', '85'), 13)
(('125', '268', '5', '197', '192', '3', '3'), 13)
(('91', '195', '5', '197', '192', '3', '3'), 13)
(('192', '6', '125', '3', '6', '91', '195'), 13)
(('168', '168', '168', '265', '168', '3', '168'), 13)
(('3', '197', '192', '192', '6', '125', '125'), 13)
(('3', '5', '3', '197', '192', '192', '192'), 13)
(('196', '196', '265', '10', '102', '102', '6'), 13)
(('3', '3', '195', '5', '197', '192', '3'), 13)
(('168', '265', '168', '168', '3', '265', '168'), 13)
(('125', '195', '5', '197', '192', '3', '5'), 13)
(('162', '162', '162', '162', '162', '162', '162'), 13)
(('197', '192', '192', '6', '125', '195', '5'), 12)
(('240', '240', '240', '240', '13', '4', '78'), 12)
(('168', '265', '3', '168', '168', '168', '265'), 12)
(('265', '168', '168', '168', '168', '168', '3'), 12)
(('168', '168', '3', '168', '265', '168', '265'), 12)
(('168', '3', '3', '168', '168', '168', '168'), 12)
(('3', '5', '3', '197', '192', '192', '6'), 12)
(('6', '91', '91', '5', '5', '3', '197'), 12)
(('3', '168', '168', '3', '168', '168', '168'), 12)
(('168', '168', '265', '265', '265', '168', '168'), 12)
(('268', '5', '197', '192', '3', '3', '6'), 12)
(('168', '168', '168', '168', '3', '3', '168'), 12)
(('168', '168', '168', '168', '265', '3', '168'), 12)
(('192', '3', '3', '6', '91', '91', '5'), 12)
(('125', '125', '125', '125', '125', '125', '125'), 12)
(('265', '168', '168', '168', '168', '265', '265'), 12)
(('3', '3', '6', '91', '91', '5', '5'), 12)
(('91', '5', '5', '3', '197', '192', '192'), 12)
(('192', '140', '91', '6', '196', '196', '102'), 12)
(('168', '168', '3', '3', '168', '168', '168'), 12)
(('91', '6', '196', '196', '102', '221', '221'), 12)
(('125', '125', '268', '5', '197', '192', '3'), 12)
(('140', '91', '6', '196', '196', '102', '221'), 12)
(('168', '265', '3', '168', '265', '168', '168'), 12)
(('125', '125', '125', '91', '5', '3', '197'), 12)
(('265', '3', '168', '168', '168', '168', '168'), 12)
(('265', '240', '240', '13', '4', '265', '265'), 12)
(('168', '265', '168', '168', '3', '168', '265'), 12)
(('33', '5', '140', '27', '174', '27', '221'), 12)
(('6', '196', '196', '102', '221', '221', '221'), 12)
(('197', '192', '3', '3', '6', '91', '91'), 12)
(('265', '168', '265', '168', '265', '168', '265'), 12)
(('168', '265', '265', '168', '168', '265', '168'), 12)
(('197', '192', '140', '91', '6', '196', '196'), 12)
(('5', '5', '3', '197', '192', '192', '192'), 12)
(('168', '168', '168', '265', '168', '265', '3'), 12)
(('265', '168', '265', '3', '168', '168', '168'), 12)
(('192', '192', '6', '125', '125', '125', '91'), 12)
(('192', '192', '6', '125', '195', '5', '197'), 12)
(('192', '6', '125', '195', '5', '197', '192'), 12)
(('125', '125', '125', '268', '5', '197', '192'), 12)
(('91', '91', '5', '5', '3', '197', '192'), 12)
(('5', '140', '27', '174', '27', '221', '3'), 12)
(('168', '168', '265', '168', '265', '265', '265'), 12)
(('168', '168', '168', '265', '43', '3', '265'), 12)
(('168', '168', '3', '168', '168', '168', '3'), 12)
(('3', '6', '91', '91', '5', '5', '3'), 12)
(('196', '265', '10', '102', '102', '6', '27'), 12)
(('3', '265', '265', '168', '168', '168', '168'), 12)
(('3', '197', '192', '192', '6', '125', '195'), 12)
(('265', '168', '168', '265', '168', '3', '168'), 12)
(('265', '3', '168', '168', '265', '168', '168'), 12)
(('125', '125', '91', '5', '3', '197', '192'), 11)
(('91', '195', '5', '197', '192', '3', '5'), 11)
(('199', '201', '13', '102', '5', '13', '102'), 11)
(('168', '168', '168', '3', '168', '265', '168'), 11)
(('3', '168', '168', '168', '168', '3', '168'), 11)
(('6', '78', '78', '142', '78', '102', '13'), 11)
(('265', '43', '3', '265', '43', '168', '168'), 11)
(('102', '221', '221', '221', '221', '102', '142'), 11)
(('265', '265', '265', '265', '168', '265', '168'), 11)
(('6', '199', '201', '13', '102', '5', '13'), 11)
(('174', '6', '199', '201', '13', '102', '5'), 11)
(('168', '265', '168', '168', '3', '3', '168'), 11)
(('265', '265', '265', '168', '168', '168', '265'), 11)
(('168', '3', '168', '168', '3', '168', '168'), 11)
(('168', '168', '168', '168', '265', '168', '3'), 11)
(('125', '3', '6', '91', '195', '5', '197'), 11)
(('168', '3', '265', '168', '168', '168', '168'), 11)
(('168', '168', '168', '3', '265', '265', '168'), 11)
(('3', '168', '168', '265', '168', '265', '168'), 11)
(('168', '3', '168', '168', '168', '3', '168'), 11)
(('265', '168', '168', '3', '168', '265', '168'), 11)
(('3', '168', '168', '168', '168', '265', '3'), 11)
(('168', '265', '168', '168', '265', '168', '3'), 11)
(('3', '168', '265', '168', '168', '168', '265'), 11)
(('6', '125', '3', '6', '91', '195', '5'), 11)
(('85', '85', '195', '85', '195', '196', '196'), 11)
(('91', '5', '3', '197', '192', '192', '6'), 11)
(('265', '265', '168', '265', '265', '168', '168'), 11)
(('201', '13', '102', '5', '13', '102', '13'), 10)
(('265', '265', '168', '168', '168', '168', '3'), 10)
(('168', '168', '265', '168', '168', '3', '3'), 10)
(('195', '196', '196', '265', '10', '102', '102'), 10)
(('168', '265', '3', '168', '168', '265', '168'), 10)
(('168', '168', '168', '3', '168', '168', '3'), 10)
(('3', '265', '168', '265', '168', '168', '168'), 10)
(('265', '265', '240', '240', '13', '4', '265'), 10)
(('168', '168', '265', '3', '168', '265', '168'), 10)
(('168', '3', '168', '265', '168', '168', '168'), 10)
(('168', '168', '265', '168', '265', '168', '3'), 10)
(('3', '168', '168', '168', '265', '265', '168'), 10)
(('6', '125', '125', '125', '91', '5', '3'), 10)
(('265', '168', '168', '265', '168', '265', '168'), 10)
(('3', '168', '265', '168', '168', '265', '168'), 10)
(('265', '3', '168', '168', '168', '265', '168'), 10)
(('168', '265', '168', '3', '3', '168', '168'), 10)
(('192', '192', '6', '125', '125', '125', '268'), 10)
(('168', '265', '168', '265', '168', '3', '168'), 10)
(('197', '192', '3', '3', '6', '91', '5'), 10)
(('168', '168', '3', '168', '3', '168', '265'), 10)
(('168', '3', '168', '168', '265', '168', '265'), 10)
(('13', '102', '5', '13', '102', '13', '102'), 10)
(('195', '5', '197', '192', '3', '5', '5'), 10)
(('168', '3', '265', '168', '168', '168', '265'), 10)
(('168', '265', '168', '168', '168', '265', '3'), 10)
(('13', '78', '78', '142', '78', '102', '6'), 10)
(('13', '4', '4', '78', '13', '13', '78'), 10)
(('168', '265', '265', '265', '168', '265', '168'), 10)
(('265', '168', '168', '265', '168', '168', '265'), 10)
(('168', '265', '265', '265', '265', '168', '265'), 10)
(('192', '3', '3', '6', '91', '195', '5'), 10)
(('168', '168', '3', '265', '168', '168', '168'), 10)
(('168', '265', '168', '265', '3', '265', '168'), 10)
(('5', '197', '192', '3', '5', '5', '3'), 9)
(('197', '192', '3', '5', '5', '3', '197'), 9)
(('168', '3', '168', '168', '168', '265', '265'), 9)
(('3', '5', '5', '3', '197', '192', '192'), 9)
(('3', '265', '168', '168', '168', '265', '168'), 9)
(('265', '168', '168', '168', '265', '3', '168'), 9)
(('168', '265', '168', '265', '265', '265', '265'), 9)
(('168', '168', '168', '168', '102', '168', '168'), 9)
(('3', '3', '6', '91', '195', '5', '197'), 9)
(('265', '168', '265', '168', '168', '3', '168'), 9)
(('3', '168', '168', '265', '3', '168', '168'), 9)
(('168', '168', '168', '168', '168', '168', '102'), 9)
(('168', '168', '168', '168', '3', '168', '3'), 9)
(('168', '168', '265', '265', '265', '168', '265'), 9)
(('168', '168', '265', '168', '168', '3', '265'), 9)
(('102', '102', '309', '102', '27', '85', '195'), 9)
(('265', '3', '265', '168', '168', '168', '265'), 9)
(('265', '168', '168', '168', '3', '168', '3'), 9)
(('168', '3', '168', '168', '265', '3', '168'), 9)
(('265', '168', '168', '265', '265', '265', '265'), 9)
(('168', '168', '265', '168', '265', '3', '265'), 9)
(('168', '265', '168', '168', '168', '3', '265'), 9)
(('168', '3', '168', '168', '168', '168', '3'), 9)
(('265', '168', '168', '3', '265', '168', '168'), 9)
(('265', '168', '168', '168', '265', '3', '265'), 9)
(('168', '265', '43', '3', '265', '43', '3'), 9)
(('221', '221', '221', '221', '102', '142', '4'), 9)
(('168', '168', '265', '3', '168', '168', '265'), 9)
(('3', '168', '168', '265', '168', '168', '3'), 9)
(('85', '195', '85', '195', '196', '196', '265'), 9)
(('168', '265', '168', '168', '265', '265', '265'), 9)
(('168', '3', '168', '265', '168', '168', '265'), 9)
(('168', '168', '3', '265', '265', '168', '168'), 9)
(('168', '265', '168', '265', '265', '265', '168'), 9)
(('192', '3', '5', '5', '3', '197', '192'), 9)
(('4', '4', '78', '13', '13', '78', '13'), 9)
(('85', '195', '196', '196', '265', '10', '102'), 9)
(('3', '168', '168', '168', '3', '168', '168'), 9)
(('197', '192', '3', '3', '6', '91', '195'), 9)
(('265', '168', '3', '265', '168', '168', '168'), 9)
(('3', '197', '192', '192', '192', '6', '125'), 9)
(('195', '85', '195', '196', '196', '265', '10'), 9)
(('168', '168', '168', '168', '265', '265', '3'), 9)
(('5', '5', '3', '197', '192', '192', '6'), 9)
(('265', '168', '265', '3', '265', '265', '168'), 9)
(('168', '168', '168', '265', '3', '265', '265'), 9)
(('168', '168', '3', '3', '168', '265', '168'), 9)
(('3', '265', '3', '168', '168', '265', '168'), 8)
(('168', '168', '265', '265', '168', '3', '265'), 8)
(('168', '168', '3', '265', '168', '168', '265'), 8)
(('265', '168', '3', '168', '168', '168', '265'), 8)
(('3', '265', '168', '168', '168', '265', '3'), 8)
(('168', '168', '168', '265', '265', '168', '3'), 8)
(('168', '168', '265', '3', '265', '265', '168'), 8)
(('168', '265', '3', '265', '168', '265', '168'), 8)
(('221', '221', '221', '102', '142', '4', '142'), 8)
(('168', '265', '168', '265', '168', '168', '3'), 8)
(('168', '168', '265', '265', '3', '168', '168'), 8)
(('168', '3', '168', '168', '3', '168', '3'), 8)
(('6', '142', '78', '102', '13', '78', '78'), 8)
(('265', '3', '168', '168', '265', '168', '265'), 8)
(('265', '265', '265', '168', '265', '168', '265'), 8)
(('265', '102', '265', '142', '265', '102', '265'), 8)
(('168', '168', '3', '168', '168', '265', '265'), 8)
(('168', '168', '265', '168', '3', '265', '168'), 8)
(('168', '265', '265', '265', '265', '265', '168'), 8)
(('168', '3', '168', '265', '3', '168', '168'), 8)
(('168', '168', '168', '3', '168', '265', '3'), 8)
(('221', '221', '102', '142', '4', '142', '3'), 8)
(('168', '168', '168', '265', '265', '3', '168'), 8)
(('168', '265', '168', '3', '168', '3', '168'), 8)
(('168', '265', '43', '3', '265', '43', '265'), 8)
(('265', '168', '168', '168', '168', '3', '3'), 8)
(('3', '168', '168', '168', '265', '168', '265'), 8)
(('142', '265', '102', '265', '142', '265', '102'), 8)
(('3', '168', '265', '3', '168', '168', '168'), 8)
(('6', '78', '78', '142', '78', '102', '78'), 8)
(('125', '125', '125', '125', '125', '258', '311'), 8)
(('125', '91', '5', '3', '197', '192', '192'), 8)
(('78', '142', '142', '78', '102', '13', '78'), 8)
(('168', '3', '168', '3', '168', '265', '265'), 8)
(('265', '168', '265', '168', '3', '168', '168'), 8)
(('3', '168', '265', '168', '265', '168', '168'), 8)
(('168', '168', '168', '3', '3', '168', '168'), 8)
(('168', '3', '168', '265', '43', '3', '265'), 8)
(('192', '192', '192', '6', '125', '125', '125'), 8)
(('265', '168', '3', '3', '168', '168', '168'), 8)
(('265', '168', '265', '168', '168', '265', '265'), 8)
(('168', '168', '168', '265', '3', '265', '3'), 8)
(('265', '168', '168', '3', '168', '3', '168'), 8)
(('197', '192', '192', '192', '6', '125', '125'), 8)
(('168', '168', '168', '3', '3', '265', '168'), 7)
(('240', '240', '13', '4', '240', '240', '13'), 7)
(('265', '168', '168', '3', '3', '168', '168'), 7)
(('265', '265', '265', '265', '265', '168', '168'), 7)
(('265', '3', '265', '168', '265', '168', '168'), 7)
(('265', '168', '168', '265', '3', '168', '168'), 7)
(('168', '265', '265', '168', '265', '265', '168'), 7)
(('13', '13', '78', '13', '265', '265', '4'), 7)
(('168', '3', '168', '265', '168', '168', '3'), 7)
(('168', '168', '168', '265', '168', '3', '265'), 7)
(('3', '168', '265', '43', '3', '265', '43'), 7)
(('265', '168', '168', '3', '168', '168', '265'), 7)
(('146', '142', '78', '102', '13', '78', '78'), 7)
(('265', '168', '3', '168', '168', '3', '168'), 7)
(('168', '265', '168', '3', '265', '168', '168'), 7)
(('265', '168', '168', '168', '265', '168', '3'), 7)
(('168', '168', '265', '265', '168', '265', '265'), 7)
(('168', '265', '265', '168', '3', '265', '168'), 7)
(('3', '265', '168', '168', '168', '265', '265'), 7)
(('168', '168', '265', '3', '265', '168', '265'), 7)
(('265', '3', '168', '168', '3', '168', '168'), 7)
(('3', '168', '168', '168', '168', '265', '265'), 7)
(('168', '168', '168', '168', '3', '3', '3'), 7)
(('168', '265', '168', '265', '265', '168', '265'), 7)
(('168', '265', '265', '168', '3', '168', '168'), 7)
(('265', '3', '168', '265', '168', '168', '265'), 7)
(('168', '168', '265', '265', '3', '265', '168'), 7)
(('168', '3', '168', '168', '168', '265', '3'), 7)
(('168', '168', '265', '168', '3', '3', '168'), 7)
(('168', '168', '3', '265', '168', '168', '3'), 7)
(('3', '168', '3', '168', '168', '265', '168'), 7)
(('265', '168', '168', '265', '3', '265', '168'), 7)
(('102', '142', '78', '102', '13', '78', '78'), 7)
(('265', '168', '168', '265', '265', '168', '265'), 7)
(('3', '265', '168', '168', '3', '168', '168'), 7)
(('78', '13', '265', '265', '240', '240', '240'), 7)
(('168', '168', '3', '3', '265', '168', '265'), 7)
