(('195', '195', '195', '195', '195', '195', '195'), 368)
(('168', '168', '265', '168', '168', '265', '265'), 13)
(('168', '265', '265', '265', '168', '3', '265'), 13)
(('265', '168', '168', '168', '168', '168', '3'), 13)
(('265', '168', '168', '265', '265', '265', '168'), 13)
(('3', '265', '168', '265', '168', '265', '168'), 13)
(('3', '19', '19', '19', '3', '19', '3'), 13)
(('265', '168', '265', '168', '265', '265', '168'), 13)
(('168', '3', '168', '265', '168', '168', '168'), 13)
(('168', '265', '168', '265', '168', '3', '265'), 13)
(('19', '19', '19', '19', '19', '3', '19'), 13)
(('265', '168', '265', '3', '168', '265', '265'), 13)
(('19', '3', '3', '19', '19', '19', '3'), 13)
(('168', '168', '168', '3', '168', '265', '265'), 13)
(('168', '265', '168', '168', '168', '3', '168'), 13)
(('265', '168', '265', '265', '265', '265', '265'), 13)
(('19', '19', '19', '3', '19', '19', '19'), 13)
(('3', '19', '19', '3', '3', '19', '3'), 13)
(('265', '265', '265', '168', '168', '168', '265'), 13)
(('168', '168', '168', '168', '265', '168', '3'), 13)
(('265', '265', '265', '168', '265', '265', '3'), 13)
(('265', '265', '168', '168', '3', '265', '168'), 13)
(('168', '168', '265', '168', '168', '3', '168'), 13)
(('265', '265', '265', '168', '168', '265', '265'), 13)
(('265', '265', '265', '3', '265', '265', '265'), 13)
(('3', '265', '265', '265', '168', '265', '168'), 13)
(('168', '265', '265', '168', '168', '265', '265'), 13)
(('19', '19', '3', '3', '19', '19', '3'), 13)
(('265', '265', '168', '265', '265', '3', '265'), 13)
(('19', '3', '3', '19', '19', '3', '19'), 13)
(('168', '265', '265', '265', '3', '168', '265'), 13)
(('265', '168', '265', '265', '265', '168', '168'), 13)
(('265', '168', '265', '3', '265', '265', '265'), 13)
(('265', '265', '168', '3', '168', '168', '168'), 13)
(('265', '3', '265', '265', '265', '168', '265'), 12)
(('3', '19', '19', '19', '19', '19', '3'), 12)
(('3', '19', '3', '19', '3', '3', '19'), 12)
(('168', '168', '168', '265', '265', '168', '3'), 12)
(('265', '3', '265', '265', '168', '3', '168'), 12)
(('19', '3', '19', '19', '19', '3', '19'), 12)
(('168', '168', '265', '3', '265', '265', '168'), 12)
(('3', '3', '19', '19', '19', '19', '3'), 12)
(('168', '168', '3', '168', '168', '265', '168'), 12)
(('168', '265', '265', '265', '265', '168', '168'), 12)
(('168', '265', '168', '3', '168', '168', '168'), 12)
(('168', '168', '168', '168', '168', '168', '3'), 12)
(('168', '265', '3', '265', '265', '168', '3'), 12)
(('3', '265', '168', '168', '168', '168', '168'), 12)
(('168', '265', '265', '265', '3', '265', '265'), 12)
(('3', '168', '265', '168', '168', '168', '168'), 12)
(('265', '168', '168', '168', '3', '168', '168'), 12)
(('265', '168', '265', '168', '265', '168', '3'), 12)
(('168', '168', '168', '168', '168', '3', '168'), 12)
(('3', '19', '19', '19', '3', '19', '19'), 12)
(('265', '3', '265', '265', '265', '265', '265'), 12)
(('265', '168', '168', '265', '3', '265', '265'), 12)
(('19', '3', '3', '19', '3', '19', '3'), 12)
(('3', '265', '168', '265', '168', '168', '265'), 12)
(('265', '265', '168', '168', '168', '265', '3'), 12)
(('168', '3', '168', '265', '168', '265', '168'), 12)
(('168', '265', '168', '3', '265', '265', '265'), 12)
(('168', '168', '265', '3', '168', '168', '168'), 12)
(('265', '265', '168', '3', '168', '3', '265'), 12)
(('265', '3', '265', '265', '265', '265', '168'), 12)
(('19', '19', '3', '19', '19', '19', '19'), 12)
(('265', '265', '3', '265', '265', '265', '265'), 12)
(('19', '19', '19', '19', '19', '19', '19'), 12)
(('265', '265', '168', '265', '3', '265', '265'), 12)
(('3', '3', '19', '19', '3', '19', '19'), 12)
(('168', '3', '265', '168', '3', '168', '265'), 12)
(('3', '19', '19', '3', '19', '19', '3'), 12)
(('3', '3', '19', '19', '19', '3', '19'), 11)
(('265', '168', '265', '3', '265', '3', '168'), 11)
(('265', '168', '168', '168', '265', '265', '3'), 11)
(('265', '265', '3', '3', '265', '265', '265'), 11)
(('168', '168', '3', '168', '265', '168', '265'), 11)
(('265', '3', '265', '265', '168', '3', '265'), 11)
(('168', '265', '265', '168', '168', '168', '3'), 11)
(('168', '3', '265', '168', '265', '3', '265'), 11)
(('265', '3', '265', '168', '265', '168', '168'), 11)
(('19', '3', '19', '19', '19', '3', '3'), 11)
(('19', '3', '19', '19', '19', '19', '19'), 11)
(('168', '265', '3', '265', '265', '168', '265'), 11)
(('168', '168', '265', '3', '168', '265', '168'), 11)
(('19', '19', '3', '19', '19', '3', '3'), 11)
(('168', '265', '3', '265', '168', '265', '168'), 11)
(('168', '3', '168', '265', '265', '265', '168'), 11)
(('168', '168', '3', '265', '168', '3', '168'), 11)
(('3', '168', '168', '168', '3', '168', '265'), 11)
(('168', '265', '265', '3', '265', '168', '265'), 11)
(('265', '168', '3', '168', '3', '265', '265'), 11)
(('265', '168', '168', '265', '265', '265', '265'), 11)
(('168', '265', '265', '168', '3', '168', '168'), 11)
(('168', '168', '168', '265', '3', '265', '168'), 11)
(('265', '265', '265', '265', '3', '265', '265'), 11)
(('265', '168', '168', '265', '3', '168', '265'), 11)
(('19', '19', '19', '3', '3', '19', '3'), 11)
(('168', '3', '265', '265', '265', '265', '265'), 11)
(('265', '168', '168', '168', '3', '168', '265'), 11)
(('168', '168', '3', '168', '168', '265', '265'), 11)
(('265', '265', '168', '3', '265', '3', '265'), 11)
(('3', '265', '168', '168', '265', '3', '265'), 11)
(('168', '168', '265', '265', '168', '3', '265'), 11)
(('168', '265', '168', '3', '168', '3', '168'), 11)
(('3', '168', '265', '265', '265', '265', '265'), 11)
(('168', '168', '3', '168', '265', '168', '168'), 11)
(('168', '3', '265', '168', '265', '168', '168'), 11)
(('3', '265', '265', '265', '265', '265', '168'), 11)
(('265', '265', '265', '168', '265', '3', '265'), 11)
(('265', '168', '265', '168', '168', '265', '3'), 11)
(('168', '265', '3', '265', '265', '265', '265'), 11)
(('168', '265', '265', '168', '265', '3', '265'), 11)
(('19', '3', '3', '3', '19', '19', '19'), 11)
(('265', '168', '168', '168', '168', '3', '168'), 11)
(('168', '168', '265', '265', '168', '3', '168'), 11)
(('168', '168', '168', '168', '168', '3', '265'), 11)
(('265', '168', '3', '265', '265', '265', '3'), 11)
(('168', '265', '265', '265', '265', '265', '168'), 11)
(('265', '168', '265', '168', '3', '168', '3'), 11)
(('168', '168', '168', '168', '3', '168', '265'), 11)
(('3', '265', '265', '168', '168', '168', '168'), 11)
(('3', '3', '265', '168', '168', '168', '168'), 11)
(('265', '265', '3', '265', '265', '168', '3'), 11)
(('168', '168', '265', '265', '168', '265', '3'), 10)
(('3', '19', '19', '19', '19', '3', '3'), 10)
(('265', '3', '265', '265', '168', '265', '168'), 10)
(('168', '168', '168', '3', '168', '168', '168'), 10)
(('168', '168', '3', '168', '168', '3', '168'), 10)
(('265', '168', '265', '3', '168', '265', '168'), 10)
(('3', '3', '19', '19', '19', '19', '19'), 10)
(('168', '265', '3', '265', '168', '265', '265'), 10)
(('265', '265', '168', '168', '168', '3', '168'), 10)
(('265', '168', '168', '3', '168', '168', '265'), 10)
(('168', '168', '168', '265', '265', '265', '265'), 10)
(('3', '168', '168', '168', '168', '168', '168'), 10)
(('19', '19', '3', '3', '19', '19', '19'), 10)
(('265', '265', '265', '265', '168', '168', '3'), 10)
(('265', '168', '168', '168', '265', '265', '265'), 10)
(('3', '168', '168', '265', '265', '168', '3'), 10)
(('3', '265', '168', '265', '168', '168', '168'), 10)
(('265', '265', '168', '265', '265', '265', '3'), 10)
(('19', '19', '3', '3', '19', '3', '19'), 10)
(('265', '3', '168', '265', '168', '265', '168'), 10)
(('168', '168', '168', '3', '265', '168', '265'), 10)
(('168', '3', '265', '265', '265', '168', '265'), 10)
(('265', '168', '265', '168', '3', '265', '265'), 10)
(('168', '265', '168', '265', '168', '3', '168'), 10)
(('3', '265', '265', '168', '3', '168', '168'), 10)
(('19', '3', '19', '3', '19', '19', '3'), 10)
(('168', '265', '168', '168', '3', '168', '265'), 10)
(('168', '265', '168', '168', '265', '265', '265'), 10)
(('168', '3', '168', '265', '168', '168', '265'), 10)
(('168', '168', '265', '265', '265', '168', '3'), 10)
(('3', '265', '265', '168', '3', '265', '3'), 10)
(('265', '168', '3', '265', '265', '168', '168'), 10)
(('265', '265', '265', '3', '265', '265', '168'), 10)
(('168', '3', '265', '168', '168', '168', '168'), 10)
(('3', '265', '168', '265', '3', '168', '265'), 10)
(('168', '3', '168', '168', '3', '168', '168'), 10)
(('265', '265', '265', '168', '3', '265', '265'), 10)
(('19', '19', '19', '19', '3', '3', '3'), 10)
(('168', '168', '265', '3', '265', '168', '265'), 10)
(('3', '168', '265', '265', '168', '168', '168'), 10)
(('265', '265', '168', '265', '265', '265', '168'), 10)
(('168', '265', '3', '265', '3', '168', '168'), 10)
(('265', '3', '168', '168', '168', '3', '168'), 10)
(('168', '3', '265', '168', '168', '265', '3'), 10)
(('168', '3', '168', '265', '265', '168', '168'), 10)
(('168', '265', '3', '168', '265', '168', '265'), 10)
(('265', '265', '168', '265', '168', '265', '3'), 10)
(('168', '3', '168', '168', '265', '265', '168'), 10)
(('265', '265', '265', '168', '265', '168', '3'), 10)
(('19', '19', '3', '19', '3', '19', '19'), 10)
(('265', '265', '3', '265', '168', '265', '168'), 10)
(('265', '265', '168', '168', '265', '265', '265'), 10)
(('265', '168', '265', '3', '265', '265', '168'), 10)
(('3', '265', '265', '168', '265', '168', '265'), 9)
(('3', '168', '265', '265', '168', '168', '265'), 9)
(('168', '168', '168', '168', '3', '265', '168'), 9)
(('168', '265', '168', '3', '168', '265', '168'), 9)
(('265', '168', '3', '265', '3', '265', '265'), 9)
(('3', '168', '168', '3', '168', '265', '265'), 9)
(('3', '19', '19', '19', '19', '3', '19'), 9)
(('168', '3', '168', '3', '168', '3', '168'), 9)
(('168', '3', '168', '3', '168', '265', '168'), 9)
(('168', '3', '168', '3', '3', '168', '168'), 9)
(('3', '168', '168', '168', '168', '265', '168'), 9)
(('265', '168', '3', '168', '168', '168', '3'), 9)
(('265', '265', '3', '3', '168', '168', '265'), 9)
(('19', '19', '19', '3', '19', '3', '19'), 9)
(('3', '168', '168', '3', '168', '168', '168'), 9)
(('265', '265', '265', '168', '168', '3', '265'), 9)
(('265', '265', '168', '3', '168', '168', '3'), 9)
(('168', '168', '168', '3', '168', '168', '265'), 9)
(('265', '3', '265', '168', '168', '265', '265'), 9)
(('265', '168', '3', '168', '168', '168', '168'), 9)
(('168', '3', '3', '265', '168', '265', '168'), 9)
(('168', '3', '265', '168', '265', '265', '168'), 9)
(('3', '168', '168', '265', '265', '168', '265'), 9)
(('168', '265', '3', '168', '168', '168', '3'), 9)
(('265', '265', '168', '265', '265', '168', '3'), 9)
(('265', '265', '168', '3', '265', '3', '168'), 9)
(('168', '168', '265', '265', '265', '3', '168'), 9)
(('265', '168', '265', '265', '3', '265', '168'), 9)
(('19', '19', '3', '3', '3', '19', '19'), 9)
(('168', '265', '265', '168', '3', '265', '3'), 9)
(('168', '3', '168', '168', '168', '168', '265'), 9)
(('265', '168', '265', '168', '265', '3', '168'), 9)
(('3', '168', '265', '265', '265', '265', '168'), 9)
(('168', '265', '3', '168', '265', '265', '168'), 9)
(('265', '265', '265', '265', '3', '265', '168'), 9)
(('168', '265', '265', '168', '168', '3', '265'), 9)
(('19', '3', '19', '19', '3', '3', '19'), 9)
(('265', '265', '265', '3', '265', '168', '168'), 9)
(('265', '168', '3', '265', '168', '265', '168'), 9)
(('265', '265', '3', '265', '265', '265', '168'), 9)
(('168', '265', '265', '168', '3', '168', '3'), 9)
(('168', '265', '265', '3', '265', '265', '168'), 9)
(('3', '3', '168', '168', '265', '265', '168'), 9)
(('168', '265', '168', '168', '265', '3', '265'), 9)
(('265', '265', '168', '3', '168', '3', '168'), 9)
(('3', '265', '265', '265', '168', '265', '265'), 9)
(('168', '3', '168', '168', '168', '3', '265'), 9)
(('265', '265', '168', '168', '3', '3', '265'), 9)
(('265', '168', '265', '265', '168', '168', '3'), 9)
(('265', '168', '168', '168', '265', '3', '265'), 9)
(('168', '265', '265', '265', '168', '265', '3'), 9)
(('265', '265', '265', '168', '265', '3', '168'), 9)
(('168', '168', '168', '265', '3', '168', '265'), 9)
(('265', '168', '3', '168', '265', '168', '168'), 9)
(('168', '3', '168', '168', '265', '168', '168'), 9)
(('168', '265', '3', '168', '168', '168', '168'), 9)
(('265', '168', '168', '3', '168', '265', '265'), 9)
(('265', '168', '265', '265', '3', '265', '3'), 9)
(('168', '168', '3', '168', '168', '168', '168'), 9)
(('168', '3', '168', '168', '168', '3', '168'), 9)
(('168', '3', '265', '265', '168', '265', '265'), 9)
(('168', '3', '168', '168', '168', '168', '168'), 9)
(('3', '265', '265', '265', '265', '168', '168'), 9)
(('265', '168', '168', '3', '265', '168', '265'), 9)
(('265', '168', '168', '265', '3', '265', '168'), 9)
(('168', '265', '168', '265', '168', '265', '3'), 9)
(('168', '265', '168', '265', '3', '168', '265'), 9)
(('19', '19', '19', '3', '3', '19', '19'), 9)
(('3', '3', '168', '168', '3', '168', '168'), 9)
(('3', '19', '3', '19', '3', '19', '3'), 9)
(('265', '3', '168', '265', '168', '168', '168'), 9)
(('19', '19', '3', '19', '19', '19', '3'), 9)
(('265', '168', '168', '265', '168', '3', '3'), 9)
(('265', '168', '265', '265', '265', '265', '3'), 9)
(('265', '168', '3', '168', '3', '168', '265'), 9)
(('265', '168', '265', '3', '168', '3', '168'), 9)
(('265', '168', '265', '265', '3', '265', '265'), 9)
(('168', '168', '3', '168', '168', '168', '265'), 8)
(('168', '3', '168', '265', '168', '3', '168'), 8)
(('265', '265', '168', '168', '265', '3', '168'), 8)
(('168', '168', '3', '265', '168', '265', '168'), 8)
(('265', '265', '168', '3', '265', '168', '265'), 8)
(('265', '265', '265', '168', '3', '265', '168'), 8)
(('265', '3', '168', '265', '265', '168', '265'), 8)
(('168', '168', '168', '168', '265', '3', '265'), 8)
(('265', '168', '265', '168', '168', '3', '265'), 8)
(('168', '3', '168', '3', '168', '168', '265'), 8)
(('265', '265', '265', '168', '3', '168', '168'), 8)
(('265', '265', '168', '3', '265', '265', '265'), 8)
(('265', '265', '265', '265', '3', '3', '168'), 8)
(('168', '265', '265', '168', '3', '265', '265'), 8)
(('168', '168', '265', '3', '265', '265', '265'), 8)
(('265', '265', '265', '265', '168', '3', '168'), 8)
(('168', '168', '168', '265', '265', '265', '3'), 8)
(('168', '265', '3', '265', '3', '168', '265'), 8)
(('3', '168', '265', '265', '3', '265', '168'), 8)
(('168', '3', '168', '3', '168', '168', '168'), 8)
(('168', '265', '3', '168', '265', '168', '3'), 8)
(('265', '168', '168', '3', '265', '265', '265'), 8)
(('265', '3', '168', '265', '265', '265', '265'), 8)
(('168', '168', '3', '265', '168', '265', '3'), 8)
(('168', '3', '265', '265', '168', '168', '3'), 8)
(('265', '168', '3', '168', '168', '3', '168'), 8)
(('168', '3', '168', '168', '168', '265', '265'), 8)
(('265', '265', '168', '3', '265', '265', '168'), 8)
(('168', '168', '265', '265', '168', '168', '3'), 8)
(('168', '265', '265', '3', '265', '265', '265'), 8)
(('3', '19', '19', '3', '19', '19', '19'), 8)
(('168', '265', '168', '265', '265', '265', '3'), 8)
(('168', '265', '265', '265', '265', '3', '265'), 8)
(('168', '3', '168', '265', '3', '168', '265'), 8)
(('265', '265', '168', '3', '168', '168', '265'), 8)
(('168', '265', '3', '168', '265', '265', '265'), 8)
(('265', '265', '168', '168', '168', '168', '3'), 8)
(('265', '265', '168', '265', '3', '168', '265'), 8)
(('265', '265', '168', '3', '265', '265', '3'), 8)
(('3', '3', '265', '265', '265', '265', '265'), 8)
(('168', '168', '265', '168', '265', '3', '265'), 8)
(('168', '265', '265', '3', '168', '3', '265'), 8)
(('3', '168', '265', '168', '168', '265', '3'), 8)
(('265', '168', '265', '265', '265', '3', '265'), 8)
(('168', '265', '265', '168', '3', '3', '3'), 8)
(('3', '265', '265', '265', '265', '168', '265'), 8)
(('168', '3', '168', '168', '3', '265', '265'), 8)
(('265', '265', '265', '3', '168', '265', '265'), 8)
(('168', '265', '265', '168', '168', '3', '3'), 8)
(('3', '265', '168', '3', '168', '265', '168'), 8)
(('168', '168', '3', '265', '265', '168', '168'), 8)
